"method" "idx" "estD" "seD" "cvD" "p" "detfunc"
"1605" "Opt" 605 0.159508541729359 0.0445564073065974 0.279335556726467 0.843072666884741 "half-normal key function"
"1606" "Opt" 606 0.106527425962064 0.0373304078163707 0.350430018178272 0.824916674803481 "half-normal key function"
"1607" "Opt" 607 0.109721086206441 0.0235405915903724 0.214549385211886 0.622348848590398 "uniform key function with cosine(1) adjustments"
"1608" "Opt" 608 0.123579102879024 0.0353957188320129 0.286421555161014 0.878611949721202 "uniform key function with cosine(1) adjustments"
"1609" "Opt" 609 0.247183891354308 0.0569685009398523 0.23047011934202 0.865688997076591 "half-normal key function"
"1610" "Opt" 610 0.182612950226223 0.0559257697190187 0.306253032163038 0.816608751726523 "uniform key function with cosine(1) adjustments"
"1611" "Opt" 611 0.203934361818665 0.0514609556776043 0.252340778761759 0.809578296962716 "hazard-rate key function"
"1612" "Opt" 612 0.171296842269798 0.0491425199811489 0.286885148202253 0.935195014374748 "half-normal key function"
"1613" "Opt" 613 0.150883538517764 0.037696599707648 0.249839048566653 0.758899332501974 "uniform key function with cosine(1) adjustments"
"1614" "Opt" 614 0.166928402547951 0.0225790856986915 0.135262096527915 0.549219996521151 "uniform key function with cosine(1,2) adjustments"
"1615" "Opt" 615 0.0925952869602723 0.0329035749089218 0.355348268676342 0.983957117663635 "uniform key function with cosine(1) adjustments"
"1616" "Opt" 616 0.162750877182631 0.0449220236803239 0.276017091016441 0.842638827558768 "uniform key function with cosine(1) adjustments"
"1617" "Opt" 617 0.17381545895901 0.0527171451444254 0.303293766044466 0.856846254596506 "half-normal key function"
"1618" "Opt" 618 0.184275216431491 0.0499538711945585 0.271082960378072 0.742149673271503 "uniform key function with cosine(1) adjustments"
"1619" "Opt" 619 0.13335567977634 0.0359777776973474 0.269788116694304 0.814837392953125 "half-normal key function"
"1620" "Opt" 620 0.0899466525034849 0.00887696056977106 0.0986913945399705 0.98090550577464 "hazard-rate key function"
"1621" "Opt" 621 0.180064079171987 0.0408760093252163 0.227008126846742 0.652816211542802 "uniform key function with cosine(1) adjustments"
"1622" "Opt" 622 0.120055869435677 0.0443967236749572 0.369800526068773 0.930633931046733 "half-normal key function"
"1623" "Opt" 623 0.130537197034162 0.0461412132998723 0.353471763973888 0.866079233538071 "hazard-rate key function"
"1624" "Opt" 624 0.2172464134489 0.0583695550155665 0.268679027142126 0.745961682069926 "uniform key function with cosine(1) adjustments"
"1625" "Opt" 625 0.206871822083535 0.0521889455009213 0.252276723699216 0.896463922114602 "hazard-rate key function"
"1626" "Opt" 626 0.211555102709541 0.0531352069586929 0.251164856239114 0.79480080845662 "uniform key function with cosine(1) adjustments"
"1627" "Opt" 627 0.234943846780678 0.0529245824015294 0.225264815941041 0.74806172797565 "uniform key function with cosine(1) adjustments"
"1628" "Opt" 628 0.15529599577033 0.046795935248043 0.301333817500679 0.977635745941575 "uniform key function with cosine(1) adjustments"
"1629" "Opt" 629 0.103035665241174 0.0348907211062748 0.33862761039691 0.887946985339332 "half-normal key function"
"1630" "Opt" 630 0.193324524226588 0.0649241950567489 0.33583010389646 0.824900259505304 "half-normal key function"
"1631" "Opt" 631 0.102683112145471 0.031765934162384 0.309358895524916 0.990195989409763 "uniform key function with cosine(1) adjustments"
"1632" "Opt" 632 0.126413882887354 0.044617451035077 0.352947397991367 0.71169826930193 "uniform key function with cosine(1) adjustments"
"1633" "Opt" 633 0.234316494762676 0.0629883376643859 0.268817343517292 0.767923246357795 "half-normal key function"
"1634" "Opt" 634 0.20203793919776 0.0514450082029796 0.254630434299885 0.821884620578434 "half-normal key function"
"1635" "Opt" 635 0.211424983519276 0.0565233241187376 0.267344583302683 0.761103287423592 "uniform key function with cosine(1) adjustments"
"1636" "Opt" 636 0.0828464033696798 0.0181980057250913 0.219659574645475 0.882867066476417 "half-normal key function"
"1637" "Opt" 637 0.142949544284944 0.03194438170823 0.223466131830085 0.886178061173028 "uniform key function with cosine(1) adjustments"
"1638" "Opt" 638 0.123596934365653 0.0403135036411258 0.326169122624522 0.991967699651435 "uniform key function with cosine(1) adjustments"
"1639" "Opt" 639 0.0968585487224433 0.0315514145295812 0.325747339246168 0.983850948180882 "half-normal key function"
"1640" "Opt" 640 0.120965911951076 0.0273327592167499 0.225954227731564 0.987551863676541 "half-normal key function"
"1641" "Opt" 641 0.106859803508304 0.0297449993031441 0.278355362134207 0.986109025162843 "half-normal key function"
"1642" "Opt" 642 0.165478736713009 0.0521723940197548 0.315281558562038 0.787368280187566 "half-normal key function with cosine(2) adjustments"
"1643" "Opt" 643 0.217159622869125 0.0599221639755791 0.275936028916814 0.819834726399834 "half-normal key function"
"1644" "Opt" 644 0.174475875860196 0.0498178586887824 0.285528635080189 0.746766323372602 "uniform key function with cosine(1) adjustments"
"1645" "Opt" 645 0.107784189142618 0.0172011827059783 0.159589108966789 0.705885844097793 "uniform key function with cosine(1) adjustments"
"1646" "Opt" 646 0.189509180189175 0.0512820163265674 0.270604391171847 0.720648905752243 "uniform key function with cosine(1) adjustments"
"1647" "Opt" 647 0.159852063784566 0.0489250684268521 0.306064665469623 0.944850674327956 "half-normal key function"
"1648" "Opt" 648 0.215432129997262 0.0559612315044148 0.259762698837569 0.852013307713195 "hazard-rate key function"
"1649" "Opt" 649 0.17508652358336 0.0477291185474959 0.272603039746641 0.78218470043925 "hazard-rate key function"
"1650" "Opt" 650 0.134934453026064 0.0386700507819273 0.286583966620131 0.776708908038648 "uniform key function with cosine(1) adjustments"
"1651" "Opt" 651 0.123344371040214 0.0320426001475905 0.259781616926351 0.873232660923109 "half-normal key function"
"1652" "Opt" 652 0.114829939874021 0.0319214193870705 0.277988644965686 0.986666566102177 "uniform key function with cosine(1) adjustments"
"1653" "Opt" 653 0.119265526320492 0.0373421864211973 0.313101258789994 0.821337855864856 "uniform key function with cosine(1) adjustments"
"1654" "Opt" 654 0.170984693321319 0.0446086681574211 0.260892757655163 0.819802102681164 "half-normal key function"
"1655" "Opt" 655 0.250089038756119 0.0574748741158601 0.229817645754192 0.791745515856422 "half-normal key function"
"1656" "Opt" 656 0.161171934702925 0.0466262237665973 0.289294931233155 0.639645586290748 "uniform key function with cosine(1) adjustments"
"1657" "Opt" 657 0.143914001629215 0.0425171295698229 0.295434280810046 0.913281243280028 "uniform key function with cosine(1) adjustments"
"1658" "Opt" 658 0.126915244722259 0.0351394808472628 0.276873601151398 0.851263641099729 "uniform key function with cosine(1) adjustments"
"1659" "Opt" 659 0.182232521141647 0.0457587533396707 0.251100917953623 0.792219325593287 "uniform key function with cosine(1) adjustments"
"1660" "Opt" 660 0.155173621247246 0.0500462559643672 0.322517806584059 0.793078041728378 "uniform key function with cosine(1) adjustments"
"1661" "Opt" 661 0.105041957661871 0.020796562748647 0.197983388843445 0.679044132341899 "uniform key function with cosine(1) adjustments"
"1662" "Opt" 662 0.156611423567083 0.0394163362122927 0.251682382514128 0.903605859500939 "half-normal key function"
"1663" "Opt" 663 0.209829160107736 0.0601299882049803 0.286566405613533 0.827626666589947 "hazard-rate key function"
"1664" "Opt" 664 0.248992619753473 0.0617436090265223 0.247973651137349 0.765439353940295 "half-normal key function"
"1665" "Opt" 665 0.175899724190122 0.0560864019252987 0.318854405164828 0.689898277131475 "uniform key function with cosine(1) adjustments"
"1666" "Opt" 666 0.100413945354989 0.0200230844136518 0.199405414684833 0.652334414215581 "uniform key function with cosine(1) adjustments"
"1667" "Opt" 667 0.115540488697815 0.0178024409648262 0.154079675146491 0.781967943459478 "half-normal key function with cosine(2) adjustments"
"1668" "Opt" 668 0.121233622510151 0.0280451114752414 0.231331134833434 0.946720086219853 "half-normal key function"
"1669" "Opt" 669 0.146715700920451 0.0510862112198643 0.348198665169198 0.790829356404349 "uniform key function with cosine(1) adjustments"
"1670" "Opt" 670 0.1349835963032 0.0378170324116516 0.280160207961174 0.772198767267515 "uniform key function with cosine(1) adjustments"
"1671" "Opt" 671 0.264067494959897 0.0635116439674102 0.240512918778797 0.791611850466788 "half-normal key function"
"1672" "Opt" 672 0.148252748518097 0.043548632397267 0.293745868677443 0.679990203718622 "uniform key function with cosine(1) adjustments"
"1673" "Opt" 673 0.121007996746524 0.0194767684116966 0.160954390910997 0.648631375145775 "uniform key function with cosine(1) adjustments"
"1674" "Opt" 674 0.157050429863774 0.0502345390339534 0.319862473967928 0.781178218400399 "uniform key function with cosine(1) adjustments"
"1675" "Opt" 675 0.187194491028837 0.0636310449190454 0.339919431225372 0.74968357993635 "half-normal key function"
"1676" "Opt" 676 0.159207720175869 0.0413014202524042 0.259418451610139 0.868560005636539 "half-normal key function"
"1677" "Opt" 677 0.129368073952715 0.0376038371570553 0.290673239603147 0.527833410363867 "hazard-rate key function"
"1678" "Opt" 678 0.187140089187534 0.0518717127215594 0.277181190554945 0.851739378907761 "half-normal key function"
"1679" "Opt" 679 0.153488425375578 0.0518539658578405 0.337836326947498 0.77328306489282 "uniform key function with cosine(1) adjustments"
"1680" "Opt" 680 0.190999533806777 0.0531626750113812 0.278339291996193 0.707058881113746 "uniform key function with cosine(1) adjustments"
"1681" "Opt" 681 0.154527946819143 0.0471813681620404 0.305325794674931 0.955306343069135 "half-normal key function"
"1682" "Opt" 682 0.114231401444109 0.0200972129957866 0.175934224230101 0.652002564313348 "uniform key function with cosine(1) adjustments"
"1683" "Opt" 683 0.118141215469388 0.0427161523684719 0.361568587209435 0.738993793597988 "uniform key function with cosine(1) adjustments"
"1684" "Opt" 684 0.121879961150334 0.0445083478569508 0.365181834953586 0.714764066581982 "uniform key function with cosine(1) adjustments"
"1685" "Opt" 685 0.106180678441819 0.036989574998776 0.348364462740215 0.83273284920041 "uniform key function with cosine(1) adjustments"
"1686" "Opt" 686 0.0834577463256011 0.0172077410357997 0.206185067215518 0.952662716569716 "uniform key function with cosine(1) adjustments"
"1687" "Opt" 687 0.10605888277733 0.0156937395357357 0.147971948457016 0.708401688752527 "uniform key function with cosine(1) adjustments"
"1688" "Opt" 688 0.119602437517999 0.0419964176280486 0.351133459313726 0.987600064440364 "uniform key function with cosine(1) adjustments"
"1689" "Opt" 689 0.110795142894224 0.0370785405296104 0.334658537919927 0.854944968936343 "uniform key function with cosine(1) adjustments"
"1690" "Opt" 690 0.0991946400191063 0.0345056553156525 0.347858062784503 0.920095360759222 "half-normal key function"
"1691" "Opt" 691 0.243260355052648 0.0587940446231959 0.241691847446623 0.698247939455262 "uniform key function with cosine(1) adjustments"
"1692" "Opt" 692 0.133566531538097 0.046498578062406 0.34813045998086 0.868683808714751 "uniform key function with cosine(1) adjustments"
"1693" "Opt" 693 0.178345799217692 0.0518525583097796 0.290741685743253 0.864133520438113 "half-normal key function"
"1694" "Opt" 694 0.183754190034815 0.05805920356216 0.315961249923933 0.565177588496477 "half-normal key function with cosine(2,3,4) adjustments"
"1695" "Opt" 695 0.169570574736604 0.0531287006755708 0.313313207542618 0.860348512076925 "half-normal key function"
"1696" "Opt" 696 0.131626834633029 0.0396178449210727 0.300986079559884 0.967724192238981 "half-normal key function"
"1697" "Opt" 697 0.118598756647666 0.0353496697980189 0.298061048844179 0.845201033299697 "half-normal key function"
"1698" "Opt" 698 0.0888726241757656 0.0186055715427734 0.209350986485745 0.814406831051568 "half-normal key function"
"1699" "Opt" 699 0.13624834090033 0.0354703547651341 0.260336049090548 0.801327800484569 "uniform key function with cosine(1) adjustments"
"1700" "Opt" 700 0.16089399615439 0.0491978701889739 0.305778160558365 0.789707320991294 "half-normal key function"
"1701" "Opt" 701 0.19036903120415 0.0520360683790686 0.273343138061493 0.834295144166658 "half-normal key function"
"1702" "Opt" 702 0.187704379067186 0.0562062775064695 0.299440416818147 0.890725756271014 "half-normal key function"
"1703" "Opt" 703 0.260442625687917 0.0580845811545076 0.223022560155376 0.89531075305908 "hazard-rate key function"
"1704" "Opt" 704 0.172768692705809 0.0563958775012946 0.326424172215772 0.8246056587883 "half-normal key function"
"1705" "Opt" 705 0.158143951820905 0.0459026328420503 0.290258541749572 0.975433815565891 "half-normal key function"
"1706" "Opt" 706 0.148751144590197 0.0414942520346444 0.278950808405269 0.884861538573609 "half-normal key function"
"1707" "Opt" 707 0.157024893163484 0.0412535242225596 0.262719645219622 0.702569071124758 "uniform key function with cosine(1) adjustments"
"1708" "Opt" 708 0.143521090577375 0.0426472654193297 0.297149814342707 0.702408379570654 "uniform key function with cosine(1) adjustments"
"1709" "Opt" 709 0.162019325414784 0.05026046987972 0.31021280795392 0.778352364306862 "uniform key function with cosine(1) adjustments"
"1710" "Opt" 710 0.141471741621032 0.0190022232797117 0.134318154721061 0.650650158514954 "uniform key function with cosine(1) adjustments"
"1711" "Opt" 711 0.258601470580623 0.0561412499962606 0.21709563317722 0.852945330014663 "hazard-rate key function"
"1712" "Opt" 712 0.276367810492792 0.062318043634401 0.225489515306727 0.837592269714435 "half-normal key function"
"1713" "Opt" 713 0.123061116377909 0.0353776999897698 0.287480733403459 0.831790854202636 "uniform key function with cosine(1) adjustments"
"1714" "Opt" 714 0.232064653244443 0.0601526151460922 0.259206278531057 0.794226403819703 "uniform key function with cosine(1) adjustments"
"1715" "Opt" 715 0.153492346546559 0.0454508544959272 0.296111535972516 0.854752172460082 "half-normal key function"
"1716" "Opt" 716 0.0701554649908985 0.0138391844586198 0.197264524729687 0.835693587517783 "half-normal key function"
"1717" "Opt" 717 0.157379482216937 0.0411057835424005 0.261188961631853 0.878538211850904 "half-normal key function"
"1718" "Opt" 718 0.219487267433977 0.049643987767021 0.226181629337356 0.970142962127993 "hazard-rate key function"
"1719" "Opt" 719 0.182390639812678 0.0470730553303254 0.258089205557211 0.638231765180248 "half-normal key function with cosine(2) adjustments"
"1720" "Opt" 720 0.186228634465539 0.0498987383417985 0.267943426020406 0.748664182248154 "half-normal key function"
"1721" "Opt" 721 0.160931498644253 0.0369649687825165 0.229693808197421 0.974842707637435 "uniform key function with cosine(1) adjustments"
"1722" "Opt" 722 0.157850313442686 0.0567930850349436 0.359790765037439 0.731430022628713 "uniform key function with cosine(1) adjustments"
"1723" "Opt" 723 0.133729073478145 0.0489646678174285 0.366148261884358 0.834914119740113 "half-normal key function"
"1724" "Opt" 724 0.19036903120415 0.0520360683790686 0.273343138061493 0.834295144166658 "half-normal key function"
"1725" "Opt" 725 0.228820569345003 0.047801217927154 0.208902626472718 0.90191210631726 "half-normal key function"
"1726" "Opt" 726 0.140160488509655 0.0503945310766547 0.359548768790024 0.806102712692939 "uniform key function with cosine(1) adjustments"
"1727" "Opt" 727 0.14917010397542 0.0516657787940577 0.34635478166973 0.910244387993276 "half-normal key function"
"1728" "Opt" 728 0.151264073986001 0.0450064878968461 0.297535870288746 0.857586867224922 "uniform key function with cosine(1) adjustments"
"1729" "Opt" 729 0.245564901862125 0.0547454697714222 0.222936866613615 0.979328939384566 "uniform key function with cosine(1) adjustments"
"1730" "Opt" 730 0.127942895501653 0.0408142902965801 0.319003959825598 0.761172914563343 "uniform key function with cosine(1) adjustments"
"1731" "Opt" 731 0.160315172620109 0.0506283719083205 0.31580524214194 0.764769576471688 "half-normal key function"
"1732" "Opt" 732 0.078550529247561 0.0153203366838947 0.19503798167433 0.848489579815594 "hazard-rate key function"
"1733" "Opt" 733 0.184338794368329 0.0524089923455473 0.28430799130013 0.846109652977802 "half-normal key function"
"1734" "Opt" 734 0.115328351980361 0.0423754945707149 0.367433452772574 0.755368607725367 "half-normal key function"
"1735" "Opt" 735 0.164084869737336 0.0421671575446605 0.25698382557856 0.673499280241807 "uniform key function with cosine(1) adjustments"
"1736" "Opt" 736 0.11266436399765 0.0354961137416138 0.315060703155029 0.879590832010851 "uniform key function with cosine(1) adjustments"
"1737" "Opt" 737 0.207981046573675 0.0510069394385828 0.245248017927028 0.817604550036548 "half-normal key function"
"1738" "Opt" 738 0.195573379919086 0.0518981952984293 0.265364311441061 0.735261107925286 "half-normal key function with cosine(2) adjustments"
"1739" "Opt" 739 0.155075343906728 0.0381895040822585 0.246264190813131 0.932230544071358 "half-normal key function"
"1740" "Opt" 740 0.206127465542239 0.0550702272700569 0.267165887501644 0.785277649637123 "uniform key function with cosine(1) adjustments"
"1741" "Opt" 741 0.245078804637539 0.0562390972819855 0.229473525322439 0.795513679589752 "uniform key function with cosine(1) adjustments"
"1742" "Opt" 742 0.103694993875475 0.0372314553749771 0.359047760971831 0.854786523636574 "half-normal key function"
"1743" "Opt" 743 0.222403405526684 0.0575047117905036 0.258560392338975 0.743203735011311 "uniform key function with cosine(1) adjustments"
"1744" "Opt" 744 0.1923421973494 0.0540299050731705 0.280905104640259 0.704100999154755 "uniform key function with cosine(1) adjustments"
"1745" "Opt" 745 0.13695464089422 0.037380243331818 0.272938858353032 0.783306789018255 "half-normal key function"
"1746" "Opt" 746 0.204865249194231 0.0599795892078198 0.292775809678457 0.75576303908205 "uniform key function with cosine(1) adjustments"
"1747" "Opt" 747 0.0924588649630704 0.0377915568451605 0.40873913886197 0.834455168886119 "half-normal key function"
"1748" "Opt" 748 0.10575402135343 0.0435310421786902 0.411625407919093 0.976635438333142 "uniform key function with cosine(1) adjustments"
"1749" "Opt" 749 0.103819973215565 0.0389999726867538 0.37564999757587 0.818947668416979 "uniform key function with cosine(1) adjustments"
"1750" "Opt" 750 0.158189659090477 0.0413939122465655 0.261672681290059 0.69980080010593 "uniform key function with cosine(1) adjustments"
"1751" "Opt" 751 0.0987375685022529 0.0325132470666878 0.329289525353726 0.936123473138257 "uniform key function with cosine(1) adjustments"
"1752" "Opt" 752 0.0664944272064742 0.0168599229592277 0.253553924254064 0.94776112797611 "uniform key function with cosine(1) adjustments"
"1753" "Opt" 753 0.198023289953897 0.0561707939286974 0.283657512920701 0.900013639636087 "half-normal key function"
"1754" "Opt" 754 0.0773321134245826 0.017604309147064 0.227645519661537 0.932199511185445 "uniform key function with cosine(1) adjustments"
"1755" "Opt" 755 0.1373202648189 0.0387620903886953 0.282275092025312 0.782606328898821 "uniform key function with cosine(1) adjustments"
"1756" "Opt" 756 0.107778640744199 0.0177209579337843 0.164419942684591 0.758866346509713 "uniform key function with cosine(1) adjustments"
"1757" "Opt" 757 0.115282333687328 0.0372411299157662 0.323042817790041 0.824967396345489 "half-normal key function"
"1758" "Opt" 758 0.154357614479311 0.0532768412430809 0.345152012246351 0.623552005028559 "hazard-rate key function with cosine(2,3) adjustments"
"1759" "Opt" 759 0.194854760495892 0.0562005387031363 0.288422713205004 0.796541996741581 "half-normal key function"
"1760" "Opt" 760 0.150955682001356 0.0449449845440473 0.297736288877444 0.661641025352893 "uniform key function with cosine(1) adjustments"
"1761" "Opt" 761 0.145474992574933 0.0392785902233684 0.270002352487741 0.734814152186822 "uniform key function with cosine(1) adjustments"
"1762" "Opt" 762 0.0938439097455834 0.0313163088332437 0.333706352582113 0.978834312614644 "half-normal key function"
"1763" "Opt" 763 0.21218501038205 0.0589510213768043 0.27782839735314 0.848143664653501 "half-normal key function"
"1764" "Opt" 764 0.175726077891779 0.0458887079572875 0.261137723596996 0.800986218752063 "half-normal key function"
"1765" "Opt" 765 0.185099372047494 0.0561018140503673 0.303090245146657 0.693630797229591 "uniform key function with cosine(1) adjustments"
"1766" "Opt" 766 0.244113438868803 0.0618319084458406 0.253291702138003 0.760479776097479 "half-normal key function"
"1767" "Opt" 767 0.182074183030322 0.0550903097394925 0.302570682029741 0.82231439806756 "half-normal key function"
"1768" "Opt" 768 0.145954766208564 0.0514580786522997 0.352561824385838 0.771494732638107 "half-normal key function"
"1769" "Opt" 769 0.13829521430862 0.0466794584531241 0.337534879182109 0.853397812233454 "uniform key function with cosine(1) adjustments"
"1770" "Opt" 770 0.160452133069883 0.0520482469274633 0.324384886206494 0.76935847452753 "half-normal key function"
"1771" "Opt" 771 0.192340460015516 0.0572456472347714 0.297626652396243 0.893670983738356 "hazard-rate key function"
"1772" "Opt" 772 0.154485623197223 0.046092376806107 0.298360299503492 0.844628218252301 "uniform key function with cosine(1) adjustments"
"1773" "Opt" 773 0.1699296337715 0.0466057892401354 0.274265224997807 0.793424818829343 "uniform key function with cosine(1) adjustments"
"1774" "Opt" 774 0.111965831730868 0.0348576557351319 0.311324045883205 0.892044212758586 "uniform key function with cosine(1) adjustments"
"1775" "Opt" 775 0.128914856706401 0.040146030597598 0.311415081420982 0.973268350953147 "half-normal key function"
"1776" "Opt" 776 0.182099086191774 0.0497767987020472 0.273350074088926 0.749974017933884 "uniform key function with cosine(1) adjustments"
"1777" "Opt" 777 0.0878476819785494 0.0174478595911797 0.198614911608483 0.703691969338792 "half-normal key function"
"1778" "Opt" 778 0.186086627686131 0.0525682380555389 0.282493367251541 0.839184650764163 "half-normal key function"
"1779" "Opt" 779 0.113520804358877 0.0190135493133574 0.167489557713572 0.717129931614164 "uniform key function with cosine(1) adjustments"
"1780" "Opt" 780 0.111150861733838 0.0366687779111238 0.329900977276551 0.829859363161849 "uniform key function with cosine(1) adjustments"
"1781" "Opt" 781 0.138666826577224 0.0539347362964847 0.388951976675173 0.758838267535054 "half-normal key function"
"1782" "Opt" 782 0.09730059036563 0.0302837738384822 0.311239363756004 0.981336114966285 "hazard-rate key function"
"1783" "Opt" 783 0.180506767841684 0.0493070461627928 0.273158988731316 0.904893900608434 "uniform key function with cosine(1) adjustments"
"1784" "Opt" 784 0.151113243834615 0.0390415722903145 0.258359699650438 0.736347603799578 "uniform key function with cosine(1) adjustments"
"1785" "Opt" 785 0.125027100533847 0.0354900370283143 0.283858754436256 0.844677981317332 "half-normal key function"
"1786" "Opt" 786 0.113854733191613 0.016829484647185 0.14781541509444 0.729639553296904 "uniform key function with cosine(1) adjustments"
"1787" "Opt" 787 0.116560111833978 0.032732435666114 0.280820215004052 0.902759038137528 "half-normal key function"
"1788" "Opt" 788 0.0764320595806926 0.0151373058744218 0.198049168862717 0.913313846523208 "half-normal key function"
"1789" "Opt" 789 0.154343176331448 0.0531619617797008 0.344439987845896 0.900288740594526 "half-normal key function"
"1790" "Opt" 790 0.158572480212945 0.0395598598008325 0.249474938827393 0.405432371243306 "uniform key function with cosine(1,2,3,4) adjustments"
"1791" "Opt" 791 0.237176877807663 0.0531963668767452 0.22428985223376 0.840462760012321 "half-normal key function"
"1792" "Opt" 792 0.12843446056883 0.0395966295053593 0.308302221459783 0.97152015209965 "hazard-rate key function"
"1793" "Opt" 793 0.126234434939546 0.0317113408255896 0.251209908300981 0.599700998407612 "hazard-rate key function"
"1794" "Opt" 794 0.233088229561179 0.0557384747422108 0.239130370706175 0.764625518280639 "uniform key function with cosine(1,2) adjustments"
"1795" "Opt" 795 0.0969835577893727 0.0325422241414563 0.335543723938556 0.94728041633122 "half-normal key function"
"1796" "Opt" 796 0.202594620720224 0.0563074079472547 0.277931406801828 0.863752779045026 "half-normal key function"
"1797" "Opt" 797 0.136013995487044 0.0443327138927042 0.325942295378913 0.881021468201886 "half-normal key function"
"1798" "Opt" 798 0.160371031932897 0.0406915709891096 0.253733922508747 0.691468134842037 "uniform key function with cosine(1) adjustments"
"1799" "Opt" 799 0.162341884750657 0.0456027593023006 0.28090569092716 0.82484361243148 "uniform key function with cosine(1) adjustments"
"1800" "Opt" 800 0.157270598423224 0.0494533773619222 0.31444769624924 0.91193230220271 "hazard-rate key function"
"1801" "Opt" 801 0.176730785488998 0.0497176371460357 0.28131848680733 0.900926935231702 "hazard-rate key function"
"1802" "Opt" 802 0.157052403170076 0.0328925349923062 0.209436686917079 0.813868475871587 "uniform key function with cosine(1) adjustments"
"1803" "Opt" 803 0.125604731763316 0.0480959218441541 0.382914888387995 0.849916008127654 "half-normal key function"
"1804" "Opt" 804 0.247728220976097 0.0626030473186075 0.252708581492813 0.754757737854614 "half-normal key function"
"1805" "Opt" 805 0.105468863182227 0.0370804953300535 0.351577652505713 0.853034146307435 "uniform key function with cosine(1) adjustments"
"1806" "Opt" 806 0.115702499466351 0.0360927541237206 0.311944463517983 0.818670492505391 "half-normal key function"
"1807" "Opt" 807 0.0824765461619151 0.0172797390112791 0.209510943600332 0.839460871669043 "half-normal key function"
"1808" "Opt" 808 0.0890993923828114 0.0162738134286066 0.182647860926895 0.802715082999366 "uniform key function with cosine(1) adjustments"
"1809" "Opt" 809 0.103578809579711 0.0365974429655095 0.353329441745952 0.872272607688197 "half-normal key function"
"1810" "Opt" 810 0.0989265723547453 0.0309115899375571 0.312470039159042 0.974874292383144 "uniform key function with cosine(1) adjustments"
"1811" "Opt" 811 0.129107053151756 0.0350808351409126 0.271718967202183 0.548052939577433 "hazard-rate key function"
"1812" "Opt" 812 0.188491522605453 0.0563858232574287 0.299142489158277 0.795177229165906 "half-normal key function"
"1813" "Opt" 813 0.164307907818493 0.0346821436070344 0.211080185168854 0.777929691255031 "uniform key function with cosine(1) adjustments"
"1814" "Opt" 814 0.0988534808512021 0.0196970761243817 0.199255260965777 0.765809317130851 "uniform key function with cosine(1) adjustments"
"1815" "Opt" 815 0.211118182621835 0.0606519593793416 0.2872891317371 0.731576810431924 "half-normal key function"
"1816" "Opt" 816 0.14107474542832 0.0411297187010132 0.291545581571943 0.930313569601195 "uniform key function with cosine(1) adjustments"
"1817" "Opt" 817 0.113296603013066 0.0335358817168406 0.296000769881627 0.923369108615449 "uniform key function with cosine(1) adjustments"
"1818" "Opt" 818 0.144820873724218 0.046604301839631 0.32180652305951 0.971866307379149 "hazard-rate key function"
"1819" "Opt" 819 0.140940875495366 0.0269546190843516 0.191247705746214 0.601904283399004 "uniform key function with cosine(1,2) adjustments"
"1820" "Opt" 820 0.0727506311668687 0.0157439512376065 0.21640982332503 0.870636776397416 "half-normal key function"
"1821" "Opt" 821 0.110551556160437 0.0171308355786474 0.154957887284612 0.784566070459713 "uniform key function with cosine(1) adjustments"
"1822" "Opt" 822 0.195768422536814 0.0630266884623813 0.321945120901861 0.661658674680497 "half-normal key function with cosine(2,3) adjustments"
"1823" "Opt" 823 0.199203270786305 0.0480238821676251 0.241079787385332 0.870423123303462 "half-normal key function"
"1824" "Opt" 824 0.1215623770155 0.0373727564053481 0.307436867581018 0.833318668938156 "half-normal key function"
"1825" "Opt" 825 0.158824647307696 0.0412870465233072 0.25995364839892 0.889782831821197 "hazard-rate key function"
"1826" "Opt" 826 0.144830600409204 0.0434218560027697 0.299811337383714 0.690804174329551 "uniform key function with cosine(1) adjustments"
"1827" "Opt" 827 0.214584038117051 0.0635616620458516 0.296208714327484 0.704691860246916 "uniform key function with cosine(1) adjustments"
"1828" "Opt" 828 0.101496741153615 0.0171465171748252 0.168936627717672 0.712132880771729 "uniform key function with cosine(1) adjustments"
"1829" "Opt" 829 0.136269900648683 0.047005712546997 0.344945672692477 0.861221304983764 "uniform key function with cosine(1) adjustments"
"1830" "Opt" 830 0.132216702762115 0.0399678546141618 0.302290510799321 0.765525653440962 "uniform key function with cosine(1,2) adjustments"
"1831" "Opt" 831 0.187874388485515 0.0473780230286479 0.25217925343933 0.614540700646031 "uniform key function with cosine(1) adjustments"
"1832" "Opt" 832 0.132578726719401 0.0540303461441075 0.407534055282196 0.764875727118902 "half-normal key function"
"1833" "Opt" 833 0.143045040257916 0.0470940417714927 0.329225268395046 0.843035753745119 "half-normal key function"
"1834" "Opt" 834 0.119620936495153 0.0390163402815945 0.326166484101848 0.781877697286218 "hazard-rate key function"
"1835" "Opt" 835 0.179719134740387 0.0487824579937957 0.27143719595726 0.892201185097106 "half-normal key function"
"1836" "Opt" 836 0.130791916623138 0.0459268503784349 0.351144409870281 0.684797459466063 "half-normal key function"
"1837" "Opt" 837 0.162090285354972 0.0434435544054786 0.268020716419487 0.673572651773881 "uniform key function with cosine(1) adjustments"
"1838" "Opt" 838 0.127405085082892 0.0423365400262515 0.332298667660765 0.951003708011359 "uniform key function with cosine(1) adjustments"
"1839" "Opt" 839 0.125073523107314 0.0401396550340631 0.320928475002842 0.988501911476391 "half-normal key function"
