simID,n_obs,est_D,est_sigm,est_p,ER,se.ER,error
339,659,4.144798659,1.120189332,0.649891955,10.77468522,0.416392627,0.120392506
340,673,4.030308217,1.206827019,0.682552386,11.00358596,0.464249793,0.005902064
341,633,3.962190076,1.128077003,0.653021664,10.34958383,0.356935637,-0.062216077
342,691,3.807359885,1.242949531,0.74184522,11.29788693,0.393164014,-0.217046268
343,667,4.345800672,1.065635289,0.627357676,10.90548564,0.348573492,0.321394519
344,669,3.97578427,1.221729922,0.687800507,10.93818575,0.334374135,-0.048621882
345,677,4.256431611,1.120793906,0.650132975,11.06898618,0.415860977,0.232025458
346,657,3.671539405,1.207565717,0.731436049,10.74198511,0.36686939,-0.352866748
347,725,4.321279142,1.215957162,0.685780087,11.85378874,0.44812478,0.296872989
348,659,3.842230672,1.260805368,0.701069648,10.77468522,0.397361862,-0.182175481
349,695,3.812772417,1.25430442,0.745080344,11.36328714,0.40261631,-0.211633736
350,676,4.329692482,1.335619596,0.638188288,11.05263613,0.492601941,0.305286329
351,647,4.194144829,1.073140137,0.630550744,10.57848458,0.298113209,0.169738676
352,702,4.147951302,1.23320852,0.691771472,11.47773751,0.416470102,0.123545149
353,728,4.431151277,1.176499865,0.671543249,11.9028389,0.439305896,0.406745124
354,707,4.395990051,1.139218724,0.657388191,11.55948778,0.357967171,0.371583898
355,662,3.922036513,1.227865721,0.689930814,10.82373538,0.394883526,-0.102369639
356,735,4.410297307,1.203052219,0.681206302,12.01728928,0.43028489,0.385891155
357,655,4.054644392,1.146765046,0.660309756,10.709285,0.492798389,0.030238239
358,685,4.91278874,1.103268677,0.569930196,11.19978661,0.39916722,0.888382587
359,633,4.022641799,1.103608764,0.643208142,10.34958383,0.42092834,-0.001764354
360,704,4.338956751,1.154312739,0.663203063,11.51043762,0.336503884,0.314550598
361,718,4.340832799,1.188902247,0.676099433,11.73933837,0.448649017,0.316426646
362,640,3.964380246,1.145645934,0.659878313,10.4640342,0.344302885,-0.060025907
363,661,3.859536379,1.257710842,0.700044271,10.80738532,0.307968829,-0.164869774
364,647,3.865227454,1.211497392,0.684208413,10.57848458,0.260488519,-0.159178699
365,653,3.989057684,1.169977849,0.669116978,10.6765849,0.478910207,-0.035348468
366,683,4.095120743,1.204521939,0.681731211,11.1670865,0.440406141,0.070714591
367,668,3.99755309,1.208178206,0.683032561,10.9218357,0.412690198,-0.026853063
368,690,3.938159021,1.307951731,0.71616819,11.28153687,0.370357926,-0.086247132
369,650,3.767278597,1.273566619,0.705252775,10.62753474,0.474064056,-0.257127556
370,702,3.953163832,1.339893293,0.725857693,11.47773751,0.492527083,-0.071242321
371,638,3.864898175,1.185202941,0.674748313,10.43133409,0.330868385,-0.159507978
372,673,3.850192089,1.302536211,0.714482921,11.00358596,0.467810194,-0.174214063
373,690,3.588980762,1.280609927,0.785845455,11.28153687,0.368111042,-0.435425391
374,694,4.304914153,1.14325021,0.658952576,11.34693709,0.386960529,0.280508001
375,661,3.799151743,1.292008882,0.711170944,10.80738532,0.359355044,-0.225254409
376,666,4.083438559,1.163442431,0.666664591,10.88913559,0.511693535,0.059032406
377,657,3.739021944,1.314648489,0.71823496,10.74198511,0.361554362,-0.285384209
378,647,3.612856718,1.209448899,0.732002775,10.57848458,0.444779902,-0.411549435
379,694,4.312072191,1.140429051,0.657858715,11.34693709,0.381200438,0.287666038
380,668,4.053265548,1.182193483,0.673644224,10.9218357,0.520020693,0.028859395
381,665,3.969928476,1.2128797,0.684696563,10.87278554,0.317344445,-0.054477677
382,644,3.920254667,1.176319488,0.671476429,10.52943441,0.419205713,-0.104151486
383,642,4.187092139,1.319373241,0.626731748,10.49673431,0.414473271,0.162685986
384,658,4.029582332,1.16555513,0.667459694,10.75833516,0.460211417,0.00517618
385,674,4.000637869,1.224130827,0.688636186,11.01993602,0.473713921,-0.023768284
386,652,3.678743493,1.184732181,0.724448094,10.66023484,0.427824902,-0.34566266
387,658,3.631060707,1.391766696,0.740715732,10.75833516,0.453553324,-0.393345446
388,676,4.738089027,1.150632751,0.583180058,11.05263613,0.413894615,0.713682874
389,709,4.386235123,1.14781511,0.660714004,11.59218789,0.389631259,0.36182897
390,679,4.181530827,1.155704316,0.663733376,11.10168629,0.303445837,0.157124674
391,705,4.140919194,1.245356944,0.695907547,11.52678767,0.51672199,0.116513041
392,680,4.05795183,1.213608851,0.684953691,11.11803634,0.436400597,0.033545678
393,671,3.987393917,1.221866544,0.687848134,10.97088586,0.402203981,-0.037012236
394,722,4.659652597,1.242452091,0.633348642,11.80473858,0.452943189,0.635246445
395,676,4.164316206,1.155176834,0.663532473,11.05263613,0.430916411,0.139910054
396,665,4.166479893,1.126494651,0.652396376,10.87278554,0.44812478,0.142073741
397,672,3.943138676,1.247424489,0.696604711,10.98723591,0.421092554,-0.081267477
398,681,4.058181554,1.216361589,0.685922146,11.13438639,0.385827336,0.033775401
399,678,4.670764338,1.179715844,0.593336306,11.08533623,0.357902787,0.646358185
400,696,4.235563749,1.176847365,0.671671935,11.37963719,0.479900457,0.211157596
401,680,4.000551189,1.242029773,0.694781532,11.11803634,0.500178591,-0.023854964
402,645,3.825991727,1.225432985,0.689088295,10.54578447,0.467258136,-0.198414426
403,699,4.17249768,1.2130679,0.684762954,11.42868735,0.331883727,0.148091528
404,689,4.105549297,1.216506931,0.685973179,11.26518682,0.38246787,0.081143145
405,671,3.70379363,1.391047235,0.740516816,10.97088586,0.31507059,-0.320612523
406,649,3.917131916,1.192009626,0.677229214,10.61118468,0.507396971,-0.107274237
407,700,4.288953991,1.164659456,0.667122883,11.44503741,0.437033827,0.264547838
408,692,3.975474889,1.215373772,0.711502229,11.31423698,0.330031519,-0.048931264
409,738,4.134631518,1.352579492,0.72958977,12.06633944,0.426313988,0.110225365
410,671,4.073963575,1.181072167,0.67323171,10.97088586,0.464726089,0.049557422
411,649,3.929932966,1.185954262,0.675023262,10.61118468,0.334649703,-0.094473186
412,706,3.974782658,1.189817654,0.726023202,11.54313773,0.481817459,-0.049623494
413,667,3.841142225,1.287636947,0.709781427,10.90548564,0.536639506,-0.183263928
414,679,4.028022798,1.225259963,0.689028268,11.10168629,0.424287444,0.003616646
415,661,4.327392596,1.200388573,0.624358958,10.80738532,0.3773726,0.302986443
416,679,4.223025645,1.138765055,0.657211631,11.10168629,0.399444243,0.198619492
417,686,4.172614929,1.177757927,0.672008851,11.21613666,0.347023003,0.148208776
418,699,4.024381723,1.288214341,0.709965415,11.42868735,0.452464676,-2.44E-05
419,646,3.595857022,1.369006248,0.734326647,10.56213452,0.487523241,-0.428549131
420,694,4.060384178,1.253484611,0.698636914,11.34693709,0.518316169,0.035978025
421,696,4.119814544,1.229638552,0.690543049,11.37963719,0.49185285,0.095408391
422,681,4.200801376,1.152824042,0.662634662,11.13438639,0.463335523,0.176395224
423,662,3.804105725,1.292477233,0.711319306,10.82373538,0.388529583,-0.220300428
424,662,4.51618598,1.117881035,0.59916351,10.82373538,0.386388384,0.491779827
425,675,4.561032444,1.137445417,0.604922581,11.03628607,0.424461217,0.536626291
426,685,4.100473446,1.207621891,0.682834967,11.19978661,0.425978703,0.076067293
427,691,3.941242994,1.30949096,0.71664491,11.29788693,0.475316591,-0.083163159
428,675,3.897940324,1.281534734,0.707828055,11.03628607,0.368674047,-0.126465829
429,666,4.32548456,1.070331552,0.629359291,10.88913559,0.426832618,0.301078408
430,652,3.923474927,1.197627194,0.679259779,10.66023484,0.42653016,-0.100931225
431,641,3.758509284,1.248927945,0.697110441,10.48038425,0.454497413,-0.265896869
432,634,4.050947923,1.273479719,0.639722731,10.36593388,0.462489211,0.026541771
433,675,4.394677977,1.06672012,0.62782109,11.03628607,0.349418712,0.370271824
434,708,4.254141805,1.20043413,0.680268687,11.57583784,0.464795508,0.229735652
435,727,4.337552869,1.214000992,0.685091872,11.88648885,0.489193735,0.313146716
436,697,4.264750794,1.167083748,0.668033597,11.39598725,0.376785896,0.240344642
437,645,3.738773828,1.12513104,0.705163307,10.54578447,0.364904274,-0.285632325
438,651,3.762347284,1.279780767,0.707263577,10.64388479,0.49841546,-0.262058869
439,688,4.066487281,1.232585026,0.691557356,11.24883677,0.430402701,0.042081129
440,706,4.197933037,1.220667477,0.687429839,11.54313773,0.420523006,0.173526884
441,686,4.381875056,1.23561042,0.639916504,11.21613666,0.425101389,0.357468903
442,714,4.223480339,1.231005505,0.691014117,11.67393816,0.377311528,0.199074186
443,718,5.230528913,1.119988386,0.561097098,11.73933837,0.386388384,1.20612276
444,701,4.190429866,1.210296285,0.683783516,11.46138746,0.471812837,0.166023713
445,671,4.318639763,1.083930266,0.635089198,10.97088586,0.445897649,0.29423361
446,675,3.830581967,1.321318676,0.720274763,11.03628607,0.4064899,-0.193824186
447,715,4.294851811,1.20103071,0.680482629,11.69028821,0.343297423,0.270445659
448,695,4.205350334,1.187328873,0.675525595,11.36328714,0.380728602,0.180944182
449,674,3.953141558,1.24833179,0.696910031,11.01993602,0.478361324,-0.071264595
450,659,3.87443952,1.243387205,0.695241542,10.77468522,0.326281438,-0.149966633
451,639,3.927725838,1.159027207,0.664995762,10.44768415,0.460341594,-0.096680315
452,649,4.546982982,1.11222165,0.583418979,10.61118468,0.339571688,0.522576829
453,688,4.45926349,1.195633245,0.63064432,11.24883677,0.437413325,0.434857337
454,630,3.78959986,1.198368146,0.67952647,10.30053367,0.51471113,-0.234806293
455,728,4.323544162,1.223040588,0.688257044,11.9028389,0.427178022,0.29913801
456,667,3.838711314,1.289048315,0.710230905,10.90548564,0.409832393,-0.185694839
457,657,4.013073829,1.170164911,0.669186861,10.74198511,0.395175215,-0.011332324
458,670,3.966999504,1.229090656,0.690353994,10.9545358,0.412287944,-0.057406649
459,672,4.262871657,1.106432413,0.644356481,10.98723591,0.451516336,0.238465504
460,680,3.806636786,1.354587279,0.730174493,11.11803634,0.345905545,-0.217769366
461,675,3.873585444,1.295512385,0.712278471,11.03628607,0.309104146,-0.150820708
462,659,4.09628558,1.139734381,0.657588747,10.77468522,0.425589009,0.071879428
463,666,4.355750541,1.195291027,0.624986181,10.88913559,0.488467725,0.331344388
464,689,4.385144591,1.101225757,0.642235768,11.26518682,0.437128732,0.360738439
465,688,4.189456122,1.17573225,0.671258777,11.24883677,0.380619634,0.165049969
466,676,4.071262337,1.196069771,0.67869835,11.05263613,0.413225928,0.046856185
467,641,3.916054719,1.169839366,0.669065233,10.48038425,0.384630896,-0.108351433
468,629,3.829402863,1.176102531,0.671396036,10.28418361,0.349998617,-0.19500329
469,700,4.012451286,1.298106467,0.7130951,11.44503741,0.389524782,-0.011954866
470,660,3.875737253,1.098565717,0.696063392,10.79103527,0.368111042,-0.1486689
471,659,4.316454229,1.252011713,0.62404723,10.77468522,0.418380298,0.292048077
472,709,3.986031575,1.34392456,0.727050681,11.59218789,0.397361862,-0.038374578
473,688,4.045120423,1.243294796,0.695210253,11.24883677,0.367308838,0.02071427
474,654,3.841318144,1.245381192,0.695915734,10.69293495,0.469413383,-0.183088009
475,683,4.075399911,1.213825677,0.685030104,11.1670865,0.458857394,0.050993758
476,630,3.805161439,1.190683076,0.676747481,10.30053367,0.344035049,-0.219244714
477,638,3.945394446,1.148511263,0.660981699,10.43133409,0.451107835,-0.079011707
478,679,4.014541193,1.231958913,0.691342158,11.10168629,0.444655534,-0.00986496
479,644,3.725349406,1.277746424,0.706607171,10.52943441,0.500952035,-0.299056747
480,663,4.099810977,1.148588265,0.661011294,10.84008543,0.442077438,0.075404824
481,695,3.99239495,1.144374011,0.711558305,11.36328714,0.393585813,-0.032011203
482,620,3.832485973,1.149227935,0.661257028,10.13703313,0.435131373,-0.19192018
483,706,4.428430827,1.124608687,0.651649432,11.54313773,0.413894615,0.404024674
484,659,3.828404192,1.268502927,0.703601597,10.77468522,0.378835385,-0.196001961
485,667,4.061872405,1.175602061,0.671210501,10.90548564,0.375315124,0.037466252
486,691,4.16296342,1.1954545,0.678476231,11.29788693,0.461141876,0.138557267
487,712,4.257993006,1.209476894,0.683493258,11.64123805,0.508186638,0.233586853
488,670,3.911951234,1.257783905,0.70006853,10.9545358,0.394463114,-0.112454919
489,671,4.87228473,1.221548263,0.562923067,10.97088586,0.380292543,0.847878577
490,691,4.20720365,1.175956236,0.671341814,11.29788693,0.385349206,0.182797497
491,677,4.015316342,1.225676441,0.689172735,11.06898618,0.409832393,-0.009089811
492,665,3.925175832,1.235342916,0.692503088,10.87278554,0.396386341,-0.099230321
493,686,3.703540737,1.298197972,0.757122539,11.21613666,0.349405521,-0.320865416
494,689,3.862303,1.184280269,0.729175496,11.26518682,0.355486462,-0.162103153
495,675,4.081486777,1.188620277,0.675996682,11.03628607,0.452220134,0.057080625
496,713,4.200308683,1.239297541,0.693853058,11.6575881,0.308148367,0.17590253
497,684,4.115607364,1.197824641,0.679330872,11.18343655,0.4345378,0.091201211
498,727,4.564103357,1.123188248,0.651085653,11.88648885,0.413861206,0.539697204
499,687,3.985384247,1.271575918,0.704605003,11.23248671,0.422894693,-0.039021906
500,622,3.587144764,1.284447206,0.708762394,10.16973324,0.459008038,-0.437261389
501,630,3.951374898,1.223648567,0.651705668,10.30053367,0.414072749,-0.073031255
502,667,4.06813894,1.172819184,0.670176572,10.90548564,0.511846638,0.043732787
503,683,4.178348621,1.167399274,0.668151913,11.1670865,0.421147277,0.153942469
504,674,3.863268691,1.149156875,0.713122546,11.01993602,0.324794826,-0.161137462
505,698,4.402559936,1.115587544,0.648051217,11.4123373,0.409326003,0.378153783
506,669,3.948602723,1.235436786,0.692535216,10.93818575,0.475122616,-0.07580343
507,683,4.240394008,1.141760645,0.658375524,11.1670865,0.410506607,0.215987855
508,644,4.005869901,1.138543418,0.657125336,10.52943441,0.438549848,-0.018536252
509,700,4.31052574,1.155838104,0.663784309,11.44503741,0.418941757,0.286119588
510,627,3.885405879,1.144962989,0.659614711,10.25148351,0.393773135,-0.139000274
511,662,3.843112753,1.270026237,0.70409952,10.82373538,0.33502136,-0.1812934
512,681,4.11355418,1.19052202,0.676688935,11.13438639,0.453075455,0.089148027
513,648,3.839051583,1.227887322,0.689938283,10.59483463,0.323828426,-0.185354569
514,610,3.608571271,1.230852156,0.690961315,9.973532598,0.388814186,-0.415834882
515,665,4.260409387,1.090960175,0.638012955,10.87278554,0.50389676,0.236003235
516,675,3.75464773,1.218955548,0.734841646,11.03628607,0.343028802,-0.269758423
517,650,4.572115165,1.208848521,0.581106028,10.62753474,0.403473975,0.547709012
518,634,3.745167139,1.233740513,0.691954023,10.36593388,0.334029355,-0.279239014
519,664,4.01238928,1.18981586,0.676432091,10.85643548,0.394743438,-0.012016873
520,688,4.066509663,1.232573947,0.691553549,11.24883677,0.49327515,0.042103511
521,613,3.466663809,1.329605189,0.722783006,10.02258276,0.356418751,-0.557742343
522,688,4.094803642,1.218794517,0.686775103,11.24883677,0.535220493,0.070397489
523,654,3.942937035,1.194082665,0.677980326,10.69293495,0.310576823,-0.081469118
524,666,3.865198327,1.270660066,0.704306394,10.88913559,0.389572109,-0.159207825
525,705,3.853760023,1.263854026,0.747762419,11.52678767,0.520454808,-0.17064613
526,702,4.262018343,1.181141306,0.673257163,11.47773751,0.468351761,0.237612191
527,675,4.115609473,1.173398076,0.670391964,11.03628607,0.39405395,0.09120332
528,656,3.738561237,1.311384961,0.71723013,10.72563506,0.442941939,-0.285844915
529,680,3.966833846,1.259649172,0.700687045,11.11803634,0.311406768,-0.057572307
530,698,4.388922621,1.120622974,0.65006485,11.4123373,0.390659047,0.364516468
531,686,4.432592422,1.07798132,0.63259463,11.21613666,0.42640047,0.408186269
532,643,3.689520349,1.295774715,0.712361186,10.51308436,0.419831942,-0.334885804
533,681,3.909910003,1.294419873,0.711933675,11.13438639,0.35209931,-0.11449615
534,690,4.057343245,1.243060165,0.695130791,11.28153687,0.399109483,0.032937092
535,722,4.326564867,1.205578808,0.682108032,11.80473858,0.434240709,0.302158714
536,641,3.887699113,1.183012604,0.673945176,10.48038425,0.332992874,-0.136707039
537,659,4.240027561,1.084424747,0.635295706,10.77468522,0.452057032,0.215621409
538,653,4.031581825,1.151320068,0.662059296,10.6765849,0.386924795,0.007175672
539,656,3.913113515,1.214412057,0.685236642,10.72563506,0.496516127,-0.111292638
540,693,4.047493648,1.109513455,0.699852058,11.33058703,0.380922247,0.023087495
541,686,4.307048658,1.123057684,0.651033779,11.21613666,0.386245215,0.282642506
542,707,4.43139599,1.125836183,0.652135795,11.55948778,0.341358635,0.406989837
543,677,4.260434801,1.119262497,0.649522097,11.06898618,0.434081469,0.236028648
544,721,4.210353541,1.257470015,0.699964291,11.78838853,0.346823721,0.185947388
545,695,4.216043672,1.182650644,0.673812229,11.36328714,0.40192886,0.191637519
546,666,3.98224319,1.063629172,0.683605638,10.88913559,0.44273378,-0.042162963
547,642,3.859037968,1.199712817,0.680009784,10.49673431,0.516106159,-0.165368185
548,679,4.167573803,1.161565067,0.66595619,11.10168629,0.433316305,0.14316765
549,689,4.053076562,1.242243628,0.69485406,11.26518682,0.528748591,0.028670409
550,663,4.110851519,1.143982915,0.659236011,10.84008543,0.404853845,0.086445366
551,683,3.901916517,1.15644587,0.715487277,11.1670865,0.49425527,-0.122489635
552,694,4.35482316,1.123981349,0.651400566,11.34693709,0.474880035,0.330417007
553,701,3.85593891,1.400444866,0.743099653,11.46138746,0.521905137,-0.168467243
554,704,4.071160905,1.278429343,0.706827726,11.51043762,0.375351963,0.046754752
555,659,4.227407081,1.088980686,0.637192315,10.77468522,0.483393263,0.203000928
556,646,3.905599533,1.188874139,0.676089191,10.56213452,0.312647555,-0.11880662
557,632,3.774566455,1.212035978,0.684398718,10.33323377,0.393480406,-0.249839698
558,642,3.839419344,1.20945216,0.683484491,10.49673431,0.385432921,-0.184986809
559,673,4.033570831,1.205276482,0.682000294,11.00358596,0.428954595,0.009164678
560,652,3.846862719,1.23617455,0.692787579,10.66023484,0.378433682,-0.177543433
561,651,3.787089396,1.265578602,0.702642827,10.64388479,0.52805078,-0.237316757
562,647,4.262656737,1.235884136,0.620416165,10.57848458,0.447877868,0.238250585
563,675,4.196419382,1.139460679,0.657482312,11.03628607,0.379029996,0.172013229
564,673,3.637862119,1.29468365,0.756184924,11.00358596,0.431525646,-0.386544034
565,689,4.25504397,1.150832503,0.661872527,11.26518682,0.42035857,0.230637818
